Var1	Var2	Var3	Var4	Var5	Var6	y
8872	2	1	1	2	0	3	0
8873	1	0	2	1	0	1	0
8874	2	1	0	0	0	1	0
8875	2	0	2	3	3	0	0
8876	3	2	0	0	0	0	0
8877	3	0	0	1	3	1	0
8878	1	2	1	1	3	2	0
8879	2	2	0	0	1	0	1
8880	2	1	1	0	3	1	0
8881	0	2	1	1	2	0	0
8882	1	2	0	1	2	0	0
8883	1	1	0	1	3	2	0
8884	2	1	0	2	0	2	0
8885	2	0	2	0	0	2	0
8886	1	0	0	1	1	0	0
8887	1	1	0	2	2	2	0
8888	3	0	1	2	1	0	0
8889	1	2	0	2	2	1	0
8890	0	0	1	0	1	1	0
8891	1	3	1	2	1	1	0
8892	1	2	1	0	0	1	1
8893	0	3	0	0	0	0	1
8894	3	1	1	0	2	1	0
8895	1	0	3	1	0	0	0
8896	3	1	2	0	0	0	0
8897	2	2	1	1	2	0	0
8898	0	1	0	1	3	1	0
8899	0	2	0	1	0	0	0
8900	1	0	2	2	0	1	0
8901	0	1	0	2	0	3	0
8902	1	1	3	2	1	1	0
8903	2	3	1	0	1	0	0
8904	1	1	1	1	1	0	0
8905	1	2	2	3	1	0	0
8906	1	0	1	1	1	0	0
8907	1	0	1	3	3	0	0
8908	1	1	0	1	1	1	0
8909	0	2	3	1	2	0	0
8910	0	2	0	2	1	1	0
8911	0	0	3	0	1	1	0
8912	1	1	2	0	0	3	0
8913	1	2	0	0	1	0	0
8914	1	0	0	3	0	1	0
8915	0	2	1	1	0	1	0
8916	0	0	2	2	0	1	0
8917	0	1	0	3	2	0	0
8918	1	1	2	1	2	0	0
8919	1	0	2	0	1	1	0
8920	1	0	0	0	1	2	0
8921	0	1	2	2	2	1	0
8922	0	2	1	1	0	0	0
8923	0	2	0	0	3	0	0
8924	2	1	2	0	0	1	0
8925	0	0	1	1	2	0	0
8926	1	1	0	1	1	2	0
8927	1	2	0	1	1	3	0
8928	3	1	0	1	1	1	0
8929	0	3	0	1	0	0	1
8930	1	0	1	0	0	0	0
8931	2	0	0	0	2	3	0
8932	1	0	2	2	2	3	0
8933	0	2	1	3	1	1	0
8934	1	0	1	1	0	0	0
8935	1	0	0	1	2	2	0
8936	0	1	0	0	2	1	0
8937	1	1	1	1	1	2	0
8938	2	1	0	1	0	0	0
8939	2	0	1	1	0	0	0
8940	0	1	2	2	0	0	0
8941	0	0	1	0	0	1	0
8942	0	1	2	0	0	0	0
8943	2	1	0	1	1	1	0
8944	0	1	2	0	2	1	0
8945	1	3	1	1	1	2	0
8946	2	0	3	1	1	2	0
8947	2	3	1	0	0	1	0
8948	0	0	0	2	1	0	0
8949	1	0	1	1	1	1	0
8950	2	1	1	0	3	1	0
8951	2	0	1	0	1	2	0
8952	1	2	2	0	0	2	0
8953	0	1	1	1	0	0	0
8954	2	0	1	0	1	1	0
8955	0	1	2	1	1	0	0
8956	1	3	1	0	2	1	0
8957	1	2	0	0	0	1	1
8958	0	1	1	0	2	0	0
8959	1	0	2	3	3	1	0
8960	1	1	0	1	0	1	0
8961	1	0	0	2	2	1	0
8962	1	2	0	2	2	1	0
8963	0	1	1	0	1	1	0
8964	2	3	1	0	1	0	0
8965	2	1	1	2	0	0	0
8966	2	1	0	0	0	1	0
8967	2	0	0	1	0	3	0
8968	1	0	0	2	0	1	0
8969	0	0	0	3	0	1	0
8970	1	1	2	0	2	2	0
8971	1	2	1	0	1	1	0
8972	1	3	0	1	0	1	1
8973	2	1	1	2	2	1	0
8974	2	1	0	1	0	2	0
8975	1	0	1	0	1	2	0
8976	1	0	0	0	0	1	0
8977	2	0	3	0	2	3	0
8978	1	0	2	1	1	1	0
8979	1	0	0	0	0	0	0
8980	0	2	0	0	1	0	1
8981	1	1	0	0	1	0	0
8982	1	0	0	3	1	0	0
8983	1	0	1	0	1	2	0
8984	2	0	1	1	2	3	0
8985	2	1	1	1	0	0	0
8986	1	2	3	0	2	3	0
8987	1	1	2	2	1	2	0
8988	1	0	2	2	1	2	0
8989	3	0	1	1	0	1	0
8990	3	2	2	1	1	0	0
8991	3	0	1	0	1	0	0
8992	1	0	2	3	0	0	0
8993	1	0	1	0	1	1	0
8994	0	2	0	1	2	3	0
8995	0	1	0	1	1	0	0
8996	1	0	2	1	2	3	0
8997	1	3	2	0	1	1	0
8998	2	1	1	0	0	1	0
8999	1	1	1	1	2	1	0
9000	0	0	0	1	0	0	0
9001	1	1	0	0	1	0	0
9002	1	0	0	0	2	3	0
9003	1	0	0	0	0	1	0
9004	1	1	3	0	1	0	0
9005	0	3	2	1	0	1	1
9006	1	1	2	0	3	1	0
9007	0	0	0	0	2	1	0
9008	1	1	2	1	0	1	0
9009	0	2	2	2	0	2	0
9010	0	1	2	1	1	0	0
9011	2	0	1	0	0	1	0
9012	1	0	2	0	1	0	0
9013	0	0	0	2	3	0	0
9014	2	1	0	1	0	2	0
9015	0	0	0	0	3	3	0
9016	1	0	1	0	0	1	0
9017	2	1	2	1	0	0	0
9018	1	1	1	0	0	0	0
9019	1	2	1	1	1	1	0
9020	1	3	1	0	1	2	0
9021	1	0	0	1	2	2	0
9022	1	1	1	1	3	1	0
9023	0	0	0	0	2	0	0
9024	0	3	0	1	1	2	0
9025	3	1	1	1	0	0	0
9026	1	0	0	1	1	2	0
9027	2	0	0	0	0	2	0
9028	3	0	0	1	0	1	0
9029	1	1	1	0	1	0	0
9030	2	0	1	1	1	1	0
9031	1	0	1	3	1	0	0
9032	1	3	0	1	1	1	1
9033	1	0	0	1	0	0	0
9034	1	0	2	0	0	0	0
9035	3	1	1	1	0	1	0
9036	1	1	2	1	1	1	0
9037	1	1	0	1	1	1	0
9038	2	2	1	2	1	1	0
9039	3	1	1	0	0	0	0
9040	2	0	1	0	0	0	0
9041	0	3	1	0	2	2	0
9042	0	2	1	2	3	0	0
9043	1	1	1	1	3	0	0
9044	0	1	2	0	2	0	0
9045	0	0	0	0	0	0	0
9046	2	3	2	1	0	2	0
9047	2	1	1	3	1	0	0
9048	1	0	1	3	0	1	0
9049	1	1	1	0	2	2	0
9050	1	1	0	2	0	1	0
9051	0	1	1	2	3	0	0
9052	0	2	1	1	0	0	0
9053	2	1	1	1	1	0	0
9054	3	0	1	1	0	2	0
9055	0	0	1	0	0	2	0
9056	0	2	1	2	1	3	0
9057	2	0	0	2	0	3	0
9058	0	1	1	3	3	1	0
9059	1	2	2	2	1	2	0
9060	1	1	1	2	1	1	0
9061	1	2	1	1	1	2	0
9062	1	0	1	1	0	1	0
9063	0	2	0	0	0	1	1
9064	0	0	1	2	2	2	0
9065	1	3	2	1	2	0	0
9066	2	1	0	1	1	0	0
9067	2	0	0	2	1	0	0
9068	1	3	1	1	0	3	1
9069	0	1	1	0	0	1	0
9070	1	0	0	0	0	1	1
9071	3	2	2	0	3	3	0
9072	1	1	0	3	1	0	0
9073	1	1	0	0	1	1	0
9074	1	0	1	0	1	2	0
9075	1	1	0	0	2	1	0
9076	0	1	1	1	3	1	0
9077	2	0	2	2	0	0	0
9078	1	1	2	2	0	0	0
9079	1	3	0	0	0	1	1
9080	0	0	1	0	3	3	0
9081	3	3	0	1	0	2	1
9082	0	0	0	0	0	2	0
9083	1	1	1	1	3	0	0
9084	2	1	0	1	0	2	0
9085	0	2	0	2	1	1	0
9086	1	2	0	0	3	1	0
9087	0	0	1	2	2	1	0
9088	2	1	1	1	0	0	0
9089	0	1	1	0	1	1	0
9090	0	0	0	1	2	0	0
9091	0	0	1	2	1	1	0
9092	1	2	1	2	0	3	0
9093	0	3	1	1	0	1	0
9094	1	0	1	1	0	2	0
9095	0	1	0	1	0	0	0
9096	0	2	0	1	2	2	0
9097	0	2	0	2	1	3	0
9098	0	1	1	2	1	0	0
9099	1	1	3	2	1	1	0
9100	1	1	0	1	3	1	0
9101	3	0	0	3	1	0	0
9102	3	3	0	0	1	0	0
9103	2	0	3	1	0	1	0
9104	0	0	0	1	1	1	0
9105	2	0	0	1	0	1	0
9106	0	0	1	1	0	0	0
9107	1	2	0	0	1	0	0
9108	1	0	3	1	2	2	0
9109	2	0	3	0	2	0	0
9110	1	1	1	3	0	1	0
9111	0	1	3	1	0	0	0
9112	1	0	0	0	0	0	0
9113	1	0	1	2	3	1	0
9114	2	2	0	1	3	2	0
9115	1	0	0	1	1	1	0
9116	1	2	1	1	0	0	0
9117	0	1	3	1	2	2	0
9118	0	2	0	2	2	1	0
9119	2	3	1	1	0	1	0
9120	1	1	1	2	1	0	0
9121	1	1	1	2	0	0	0
9122	2	0	1	0	2	2	0
9123	0	1	0	1	1	0	0
9124	3	0	1	0	1	3	0
9125	0	1	1	0	0	1	0
9126	3	0	0	1	0	0	0
9127	1	1	1	1	0	2	0
9128	0	2	0	1	1	2	0
9129	0	0	0	0	2	1	0
9130	1	1	0	0	0	0	0
9131	2	0	2	0	1	2	0
9132	1	0	1	0	2	1	0
9133	1	2	2	2	0	1	0
9134	1	0	2	1	1	1	0
9135	1	0	0	0	1	2	0
9136	0	0	0	2	1	3	0
9137	1	1	1	1	0	1	0
9138	1	0	2	1	0	1	0
9139	1	3	0	1	2	0	1
9140	1	0	1	2	2	1	0
9141	1	0	0	0	2	0	0
9142	1	1	1	1	2	0	0
9143	1	2	2	2	2	0	0
9144	0	2	3	0	0	0	0
9145	1	0	0	0	1	2	0
9146	1	2	0	3	0	1	0
9147	0	2	0	0	0	3	1
9148	1	1	0	1	1	2	0
9149	1	1	1	0	3	2	0
9150	3	2	0	3	1	1	0
9151	0	1	2	1	2	1	0
9152	3	2	1	2	1	1	0
9153	1	1	1	0	0	0	0
9154	2	1	2	1	1	1	0
9155	2	1	0	1	1	0	0
9156	1	2	2	0	3	0	0
9157	2	0	0	3	2	1	0
9158	2	0	1	1	0	1	0
9159	2	0	1	1	1	0	0
9160	0	0	0	0	1	2	0
9161	3	1	3	1	0	0	0
9162	1	1	1	1	0	1	0
9163	1	0	1	0	0	2	0
9164	1	3	3	3	0	1	0
9165	0	3	1	1	0	0	0
9166	2	1	0	0	1	0	1
9167	0	1	1	1	1	1	0
9168	1	0	1	2	0	3	0
9169	3	3	0	1	1	1	0
9170	0	1	0	3	2	2	0
9171	0	1	0	2	1	1	0
9172	2	0	0	0	1	1	0
9173	0	1	0	0	1	1	1
9174	2	1	2	0	0	1	0
9175	0	1	0	0	2	0	0
9176	2	2	0	3	0	0	0
9177	1	2	0	1	2	0	0
9178	1	0	2	3	2	0	0
9179	1	1	1	0	0	2	0
9180	0	0	2	1	1	0	0
9181	1	1	1	1	0	1	0
9182	3	1	0	3	0	0	0
9183	2	0	3	3	0	0	0
9184	0	3	1	1	0	2	0
9185	0	1	1	0	0	0	0
9186	0	0	0	1	1	1	0
9187	2	2	2	1	1	1	0
9188	1	0	0	1	1	2	0
9189	0	0	2	2	0	1	0
9190	1	0	2	0	2	1	0
9191	1	1	0	1	1	1	0
9192	0	0	0	2	1	3	0
9193	0	2	1	3	2	2	0
9194	0	1	1	1	1	2	0
9195	1	1	1	2	1	2	0
9196	0	0	1	0	1	1	0
9197	0	0	1	0	0	0	0
9198	0	2	1	0	1	1	0
9199	1	0	1	0	1	0	0
9200	0	0	0	2	0	1	0
9201	1	2	1	0	2	2	0
9202	0	0	3	1	1	1	0
9203	0	1	0	0	2	0	0
9204	0	1	1	1	1	0	0
9205	1	2	1	1	2	1	0
9206	1	0	1	2	1	1	0
9207	0	0	0	2	3	0	0
9208	0	1	0	0	1	1	0
9209	0	1	2	1	3	2	0
9210	0	0	0	1	1	0	0
9211	0	2	2	0	0	1	0
9212	1	2	1	1	2	0	0
9213	2	2	1	3	1	1	0
9214	0	0	1	1	0	1	0
9215	3	2	0	2	1	2	0
9216	2	2	1	0	1	0	0
9217	2	1	0	2	2	0	0
9218	1	3	1	1	0	2	0
9219	0	3	2	0	2	0	0
9220	3	0	1	1	1	1	0
9221	2	1	0	0	1	1	0
9222	0	1	1	0	1	0	0
9223	2	2	1	1	0	1	0
9224	1	2	2	0	1	2	0
9225	0	1	1	1	2	1	0
9226	1	2	2	2	1	0	0
9227	1	2	1	0	0	1	0
9228	0	0	0	2	0	2	0
9229	1	1	3	0	1	1	0
9230	1	1	1	1	1	1	0
9231	1	0	1	0	0	1	0
9232	0	1	2	1	3	0	0
9233	0	0	0	2	1	3	0
9234	2	0	0	0	1	1	0
9235	0	1	3	1	1	0	0
9236	1	0	1	0	3	0	0
9237	2	1	1	1	0	0	0
9238	0	1	2	2	1	1	0
9239	0	0	0	0	0	0	0
9240	1	1	2	1	1	3	0
9241	1	0	0	0	1	2	0
9242	1	2	1	1	1	0	0
9243	1	1	1	1	0	0	0
9244	1	1	1	1	1	0	0
9245	1	0	0	1	0	2	0
9246	1	1	0	0	2	0	0
9247	0	1	1	0	1	0	0
9248	1	1	1	0	3	1	0
9249	2	1	3	0	0	0	0
9250	1	1	2	3	2	0	0
9251	0	0	1	0	0	2	0
9252	2	2	1	0	0	1	0
9253	0	1	0	1	2	0	0
9254	1	0	2	0	1	0	0
9255	1	1	2	0	1	1	0
9256	1	0	0	2	0	2	0
9257	0	0	0	0	0	1	1
9258	1	0	2	1	3	0	0
9259	1	2	1	3	3	1	0
9260	0	1	1	0	1	1	0
9261	0	1	3	2	0	0	0
9262	3	1	0	0	2	1	0
9263	0	1	2	3	0	0	0
9264	2	1	0	2	2	2	0
9265	0	1	1	1	0	1	0
9266	0	1	2	2	0	1	0
9267	0	1	1	2	1	2	0
9268	0	2	2	2	1	0	0
9269	0	1	0	1	0	0	0
9270	1	3	0	1	1	0	0
9271	2	1	2	1	2	1	0
9272	1	0	1	1	2	0	0
9273	0	1	2	0	2	1	0
9274	0	0	2	1	0	2	0
9275	0	2	1	1	0	2	0
9276	0	0	0	0	0	2	1
9277	1	2	1	3	2	3	0
9278	1	3	1	1	0	2	0
9279	0	3	3	0	3	0	0
9280	0	0	0	2	0	0	0
9281	0	1	2	3	1	1	0
9282	2	0	2	1	0	1	0
9283	0	1	1	0	0	1	1
9284	3	0	0	2	0	0	0
9285	3	0	1	1	1	1	0
9286	0	0	0	0	2	0	0
9287	0	0	3	2	0	2	0
9288	2	0	0	3	1	1	0
9289	1	1	0	1	2	0	0
9290	1	0	1	1	0	1	0
9291	0	0	0	0	0	3	0
9292	1	1	3	0	1	2	0
9293	0	0	2	0	0	0	0
9294	2	1	0	1	1	2	0
9295	1	2	0	2	0	0	0
9296	0	1	1	0	2	1	0
9297	1	0	1	1	0	1	0
9298	1	3	1	1	1	1	0
9299	3	1	1	1	3	1	0
9300	1	3	3	2	1	0	0
9301	1	0	3	2	2	2	0
9302	1	0	3	0	2	0	0
9303	1	2	2	2	0	0	0
9304	2	2	2	1	2	0	0
9305	2	0	1	2	1	1	0
9306	3	1	0	0	1	2	0
9307	1	2	1	0	2	3	0
9308	0	1	2	0	0	1	0
9309	1	1	1	0	0	0	0
9310	1	0	1	3	1	2	0
9311	0	1	0	2	1	0	0
9312	1	1	0	3	2	2	0
9313	0	1	0	0	2	1	0
9314	3	0	0	1	0	0	0
9315	2	0	1	0	2	0	0
9316	2	2	1	0	2	1	0
9317	0	2	2	0	0	3	0
9318	1	2	0	2	0	2	0
9319	0	0	1	2	2	0	0
9320	0	2	0	1	2	0	0
9321	1	0	0	1	0	1	0
9322	0	3	0	2	0	1	1
9323	0	0	0	2	1	1	0
9324	1	1	2	2	1	2	0
9325	1	0	1	1	0	0	0
9326	1	0	1	0	0	2	0
9327	2	3	0	1	0	1	0
9328	1	0	2	2	0	1	0
9329	0	0	1	1	2	1	0
9330	0	0	2	1	0	3	0
9331	1	2	1	1	0	2	0
9332	1	1	3	2	0	1	0
9333	1	0	1	1	2	2	0
9334	0	0	0	1	2	1	0
9335	0	0	0	2	0	0	0
9336	1	1	0	0	0	0	0
9337	0	3	1	0	0	0	1
9338	2	0	2	3	0	0	0
9339	0	0	0	1	3	1	0
9340	1	3	1	1	0	1	0
9341	1	0	0	1	3	0	0
9342	1	0	2	0	3	1	0
9343	1	0	2	2	0	0	0
9344	1	0	0	1	3	0	0
9345	0	0	0	1	1	0	0
9346	1	2	3	1	0	3	0
9347	0	1	1	0	2	3	0
9348	0	1	0	2	2	0	0
9349	2	0	0	0	2	3	0
9350	0	2	0	1	1	0	1
9351	1	2	0	1	0	1	1
9352	2	2	1	1	1	3	0
9353	1	0	2	1	0	0	0
9354	1	1	0	1	0	1	0
9355	0	0	0	0	1	1	0
9356	1	3	2	1	1	1	0
9357	0	2	0	0	1	2	1
9358	0	1	1	1	0	0	0
9359	1	1	1	0	3	3	0
9360	2	1	0	2	0	1	0
9361	2	0	3	2	0	1	0
9362	2	0	1	0	1	1	0
9363	0	1	1	0	0	0	0
9364	1	1	0	1	3	2	0
9365	0	2	1	1	1	0	0
9366	3	1	2	1	1	2	0
9367	0	0	0	0	0	0	0
9368	1	2	0	1	0	1	1
9369	0	2	1	0	0	1	0
9370	0	0	0	1	2	1	0
9371	0	1	3	0	0	0	0
9372	1	1	0	2	1	0	0
9373	3	1	0	0	1	0	0
9374	0	3	2	1	0	0	0
9375	1	1	2	0	0	2	0
9376	0	0	1	2	0	0	0
9377	1	1	3	2	1	0	0
9378	0	3	2	1	0	0	0
9379	1	0	0	1	0	0	0
9380	2	1	1	1	2	2	0
9381	0	1	1	0	1	1	0
9382	3	0	1	1	1	1	0
9383	3	3	0	0	1	1	1
9384	1	0	2	0	3	1	0
9385	0	1	1	1	0	0	0
9386	1	0	0	0	2	1	0
9387	1	2	0	1	0	1	1
9388	0	1	0	0	2	0	0
9389	1	1	1	2	0	0	0
9390	2	0	1	1	2	3	0
9391	0	2	0	1	1	2	0
9392	1	3	2	0	1	2	0
9393	1	1	1	1	2	0	0
9394	1	1	0	1	0	0	0
9395	3	3	1	0	1	1	1
9396	2	1	0	1	1	0	0
9397	3	0	3	1	0	0	0
9398	2	0	0	0	0	0	0
9399	0	0	1	3	0	2	0
9400	1	0	2	1	0	0	0
9401	0	1	0	3	2	2	0
9402	1	0	0	0	1	2	0
9403	2	0	0	0	0	2	0
9404	0	2	1	2	0	1	0
9405	0	0	2	1	3	0	0
9406	2	1	2	3	1	1	0
9407	3	1	2	1	1	1	0
9408	2	2	0	3	1	0	0
9409	3	1	1	1	0	2	0
9410	1	2	1	2	2	0	0
9411	0	0	0	0	1	0	0
9412	2	0	1	0	1	0	0
9413	1	2	0	0	1	0	1
9414	2	1	0	3	1	0	0
9415	0	1	1	1	1	0	0
9416	1	0	1	1	2	1	0
9417	0	0	0	1	1	1	0
9418	2	1	2	0	0	1	0
9419	1	3	0	2	0	0	1
9420	2	1	1	0	3	2	0
9421	1	0	0	0	0	1	0
9422	1	1	3	2	3	1	0
9423	0	2	1	0	1	3	0
9424	1	0	0	1	0	1	0
9425	0	1	2	2	0	3	0
9426	1	0	2	2	1	3	0
9427	1	1	2	3	1	3	0
9428	0	1	1	0	1	1	0
9429	1	2	1	2	2	1	0
9430	0	0	1	2	0	2	0
9431	1	1	0	0	3	1	0
9432	0	1	3	2	0	0	0
9433	1	0	0	1	2	1	0
9434	1	1	0	1	0	2	0
9435	0	2	2	0	1	1	0
9436	1	1	0	0	0	1	0
9437	2	0	1	2	1	0	0
9438	0	2	0	1	1	0	1
9439	0	1	1	0	0	2	0
9440	0	0	0	0	2	1	0
9441	1	2	2	2	2	0	0
9442	1	2	2	0	1	0	0
9443	1	0	1	2	3	1	0
9444	1	0	2	1	1	2	0
9445	0	0	0	0	2	0	0
9446	3	1	3	0	1	0	0
9447	2	1	3	1	0	1	0
9448	0	3	0	1	2	1	0
9449	1	2	0	1	0	1	0
9450	1	0	0	1	3	2	0
9451	1	0	0	3	1	1	0
9452	0	2	2	0	0	0	0
9453	1	2	0	0	2	1	0
9454	0	0	3	0	1	1	0
9455	1	0	1	0	2	0	0
9456	0	1	0	1	0	0	1
9457	1	1	1	2	3	1	0
9458	1	0	2	3	2	2	0
9459	1	2	1	3	2	1	0
9460	1	2	1	1	2	1	0
9461	0	1	0	1	0	0	0
9462	1	0	1	0	2	1	0
9463	0	2	3	0	2	2	0
9464	0	0	2	1	1	0	0
9465	0	1	1	2	1	1	0
9466	1	1	1	0	0	0	1
9467	0	0	1	0	1	2	0
9468	3	2	0	0	2	2	0
9469	1	1	1	1	0	0	0
9470	1	1	1	3	0	3	0
9471	1	2	3	1	1	1	0
9472	2	0	2	0	3	0	0
9473	1	2	2	0	1	0	0
9474	1	2	0	0	1	1	1
9475	0	1	0	3	2	2	0
9476	3	1	1	2	3	1	0
9477	1	0	0	0	2	0	0
9478	0	1	1	0	1	0	0
9479	0	0	1	2	0	1	0
9480	0	1	1	2	1	1	0
9481	1	1	0	1	1	0	0
9482	1	0	0	0	1	0	0
9483	1	1	0	1	1	1	0
9484	0	3	3	1	2	1	0
9485	1	1	0	1	1	1	0
9486	1	1	1	1	0	1	0
9487	1	0	0	2	3	2	0
9488	1	0	0	1	1	1	0
9489	2	2	0	2	0	1	0
9490	2	1	0	2	2	0	0
9491	0	2	0	0	3	1	0
9492	0	1	2	1	0	1	0
9493	1	2	3	0	1	3	0
9494	1	1	3	1	1	0	0
9495	2	3	3	2	0	0	0
9496	1	1	1	0	0	0	0
9497	0	1	2	0	0	1	0
9498	0	1	2	0	0	2	0
9499	0	1	2	2	1	0	0
9500	3	0	1	1	1	3	0
9501	2	1	2	2	1	1	0
9502	0	1	0	2	0	2	0
9503	0	0	0	3	2	0	0
9504	1	2	0	1	1	0	1
9505	2	1	2	1	0	2	0
9506	1	1	1	2	2	0	0
9507	2	1	0	1	0	0	0
9508	0	1	1	3	1	0	0
9509	0	1	0	2	0	0	0
9510	0	0	2	3	3	1	0
9511	1	2	0	0	0	2	0
9512	3	1	1	1	0	0	0
9513	1	2	0	0	1	0	0
9514	0	0	1	0	0	1	0
9515	0	1	2	2	2	1	0
9516	2	0	0	1	0	2	0
9517	3	2	1	0	1	0	0
9518	2	2	0	1	1	0	0
9519	1	0	0	0	0	1	0
9520	1	0	1	2	1	3	0
9521	0	2	0	0	1	0	1
9522	0	0	0	0	1	2	0
9523	1	0	3	1	0	3	0
9524	1	2	2	0	0	1	0
9525	1	0	1	1	0	2	0
9526	1	1	0	2	0	1	0
9527	2	0	0	0	1	0	0
9528	2	1	1	0	0	2	0
9529	1	1	2	0	2	2	0
9530	3	1	1	1	0	1	0
9531	1	0	1	0	1	0	0
9532	1	3	3	1	2	3	0
9533	0	0	1	2	0	0	0
9534	0	3	1	0	0	0	1
9535	1	0	1	1	2	3	0
9536	2	0	0	1	0	2	0
9537	2	0	0	1	0	0	0
9538	1	2	1	1	0	2	0
9539	0	1	1	0	2	1	0
9540	1	1	2	0	0	2	0
9541	1	2	0	3	1	1	0
9542	0	0	0	3	0	0	0
9543	2	1	2	2	0	1	0
9544	0	2	3	1	0	0	0
9545	0	0	3	0	1	2	0
9546	0	2	1	1	0	3	0
9547	1	1	2	1	1	0	0
9548	0	0	0	0	3	2	0
9549	0	1	0	0	3	0	0
9550	0	2	1	1	0	2	0
9551	0	3	1	0	1	2	1
9552	2	0	1	2	2	2	0
9553	1	0	2	0	0	1	0
9554	0	2	0	0	1	0	0
9555	0	0	0	1	1	3	0
9556	0	2	1	1	0	0	0
9557	2	2	1	1	3	1	0
9558	1	2	3	0	2	0	0
9559	2	0	3	0	3	0	0
9560	3	2	2	0	0	0	0
9561	0	1	1	1	1	1	0
9562	1	1	3	2	1	2	0
9563	3	0	0	1	1	1	0
9564	0	2	1	0	0	1	1
9565	0	1	1	2	0	0	0
9566	0	0	0	3	0	0	0
9567	1	3	0	1	0	3	1
9568	1	1	1	1	1	0	0
9569	0	1	1	2	0	2	0
9570	1	1	1	0	1	1	0
9571	1	1	1	0	0	2	0
9572	1	0	1	1	0	0	0
9573	2	1	0	0	2	2	0
9574	0	1	1	1	3	2	0
9575	2	0	1	0	1	1	0
9576	0	1	1	2	0	1	0
9577	1	2	3	1	0	1	0
9578	0	0	1	2	2	0	0
9579	1	1	0	3	2	2	0
9580	1	0	0	3	2	0	0
9581	3	0	3	0	0	1	0
9582	0	1	1	3	2	1	0
9583	0	0	0	1	2	0	0
9584	3	0	0	0	1	2	0
9585	2	1	1	1	1	1	0
9586	0	0	2	0	1	1	0
9587	0	3	2	1	1	1	0
9588	0	2	2	1	1	0	0
9589	0	0	0	1	0	0	1
9590	0	3	0	2	0	2	0
9591	2	0	0	2	0	1	0
9592	0	1	1	1	0	1	0
9593	3	1	0	1	1	1	0
9594	2	0	1	0	0	1	0
9595	0	1	2	2	2	0	0
9596	2	0	1	0	2	0	0
9597	3	1	2	1	2	0	0
9598	2	1	0	1	0	0	0
9599	0	2	1	1	1	1	0
9600	2	0	1	2	1	1	0
9601	0	0	1	0	2	0	0
9602	1	1	2	2	1	0	0
9603	0	0	0	0	1	1	0
9604	1	2	0	0	0	1	1
9605	0	1	1	1	0	1	0
9606	1	2	0	2	0	1	1
9607	2	0	3	1	1	2	0
9608	1	1	1	0	1	0	0
9609	0	1	1	1	0	1	0
9610	1	0	1	1	0	1	0
9611	1	0	1	0	2	2	0
9612	0	1	2	0	0	3	0
9613	2	3	1	1	0	2	0
9614	1	0	1	1	0	0	0
9615	1	1	0	0	1	1	0
9616	0	3	2	1	2	0	0
9617	1	2	1	2	2	1	0
9618	1	1	3	2	1	1	0
9619	3	2	0	0	0	2	1
9620	1	1	3	1	1	1	0
9621	1	0	3	2	2	0	0
9622	1	0	1	1	1	3	0
9623	1	2	2	0	0	1	0
9624	0	0	0	0	3	1	0
9625	1	1	1	0	2	1	0
9626	0	3	0	2	0	1	0
9627	0	1	1	1	1	1	0
9628	1	2	2	1	0	2	0
9629	1	1	0	1	0	1	0
9630	0	0	1	0	2	0	0
9631	1	1	2	1	0	2	0
9632	0	0	0	1	1	3	0
9633	0	0	1	0	1	0	0
9634	2	1	1	2	1	1	0
9635	2	0	0	0	2	0	0
9636	1	1	1	2	3	0	0
9637	1	3	1	1	0	0	0
9638	1	1	2	1	0	1	0
9639	0	1	0	0	1	0	0
9640	1	0	2	1	1	0	0
9641	1	0	1	1	2	1	0
9642	0	0	3	1	2	0	0
9643	1	1	0	1	3	1	0
9644	3	0	1	1	1	3	0
9645	1	0	2	1	0	2	0
9646	1	1	0	0	2	0	0
9647	2	1	1	2	2	2	0
9648	3	2	1	1	0	3	0
9649	1	2	0	3	2	1	0
9650	1	0	0	3	2	0	0
9651	0	1	3	1	2	3	0
9652	2	1	0	0	1	0	0
9653	0	1	1	0	0	2	0
9654	2	0	0	0	1	2	0
9655	1	3	1	1	0	0	0
9656	2	0	2	1	2	0	0
9657	1	0	0	0	0	0	0
9658	1	0	1	0	0	1	0
9659	0	1	0	1	0	1	1
9660	0	0	0	1	0	1	0
9661	0	1	1	1	3	0	0
9662	0	0	0	1	0	2	0
9663	2	0	0	2	2	1	0
9664	1	3	3	1	1	2	0
9665	1	1	2	0	0	3	0
9666	1	1	1	0	3	2	0
9667	1	0	0	1	0	0	0
9668	0	1	0	0	0	0	1
9669	0	0	0	1	2	1	0
9670	0	3	2	0	0	0	1
9671	2	0	1	0	1	2	0
9672	1	2	0	0	1	2	0
9673	1	0	0	1	1	1	0
9674	0	0	1	2	3	0	0
9675	0	2	1	1	2	2	0
9676	1	2	0	1	1	2	0
9677	1	0	0	2	0	1	0
9678	1	2	0	2	2	0	0
9679	2	2	2	2	0	2	0
9680	1	0	2	0	0	3	0
9681	1	0	2	0	1	1	0
9682	3	3	1	1	3	1	0
9683	2	0	1	0	1	2	0
9684	0	2	0	2	2	1	0
9685	2	0	2	1	0	1	0
9686	2	2	0	3	1	0	0
9687	1	0	1	2	2	1	0
9688	1	1	3	1	3	0	0
9689	1	1	0	2	0	1	0
9690	1	0	0	1	1	2	0
9691	1	2	2	0	0	0	0
9692	2	1	1	0	3	0	0
9693	0	1	0	1	0	0	1
